case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit,device,device_label,atu_profile,raw_swr_at_tuner,coax_efficiency,coax_loss_db,transformer_loss_db,choke_loss_db,tuned_input_swr,match_success_swr_2p5,atu_topology,atu_inductance_uH,atu_capacitance_pF,atu_dissipation_loss_db,atu_residual_mismatch_efficiency,atu_transducer_efficiency,atu_total_loss_db,pa_forward_radiating_efficiency,pa_forward_total_loss_db
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,15m,21050000,175.28,-211.28,8.770314558679724,0.9087999999999999,True,kh1,KH1 / KHATU1,khatu1,2.3468238356012256,0.6623183784626038,1.7893319368608283,0.25,0.1,1.1589295111607947,True,load_shunt,0.35,0.0,0.06085667159495206,0.994580837558231,0.9807412007918931,0.08445579670176577,0.5446149327003887,2.639104549893157
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,15m,21050000,175.28,-211.28,8.770314558679724,0.9087999999999999,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,2.3468238356012256,0.6623183784626038,1.7893319368608283,0.25,0.1,2.1555875109170457,True,source_shunt,0.75,47.0,0.11901263597159101,0.8658949223480452,0.8424883988943499,0.7443607067129017,0.4678418346187801,3.299009459904293
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,12m,24910000,1276.8,1447.6,58.382997038773084,0.9226000000000001,True,kx2,KX2 / KXAT2,kxat2,3.4832143354767027,0.48885872149928844,3.108166323657913,0.25,0.1,1.1101921501075978,True,load_shunt,0.438,28.0,0.11465147035424372,0.9972731747412594,0.9712901628224926,0.12651009754418846,0.4041530011793919,3.9345419184796224
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,12m,24910000,1276.8,1447.6,58.382997038773084,0.9226000000000001,True,kx3,KX3 / KXAT3,kxat3,3.4832143354767027,0.48885872149928844,3.108166323657913,0.25,0.1,1.133436521471206,True,load_shunt,0.43,28.0,0.1153125854414106,0.9960880799243602,0.9699882745255428,0.13233515568428256,0.4036112865790056,3.9403669766197162
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,10m,28050000,885.99,-1469.7,66.52062480949935,0.9128000000000001,True,kx2,KX2 / KXAT2,kxat2,3.6265368720368514,0.4387607746193815,3.5777220545424218,0.25,0.1,1.1166307242458764,True,source_shunt,0.125,182.0,0.17241860920704813,0.9969637624068343,0.9581588426368163,0.185624880381003,0.35403071152148435,4.509590620821842
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,10m,28050000,885.99,-1469.7,66.52062480949935,0.9128000000000001,True,kx3,KX3 / KXAT3,kxat3,3.6265368720368514,0.4387607746193815,3.5777220545424218,0.25,0.1,1.186233446878353,True,source_shunt,0.12,192.0,0.17594655271144627,0.9927435819590968,0.9533281843838531,0.20757567219695253,0.3522458285748246,4.531541412637792
elevated_tree_feed30_end3_dedicated_angled_37ft_az180_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,29.5,none,6m,50100000,365.36,370.43,14.88829155074651,0.9027,True,kx3,KX3 / KXAT3,kxat3,1.7833318092052648,0.590690124550597,2.2864028983128897,0.25,0.1,1.0656309707581555,True,load_shunt,0.12,18.0,0.07154899146103519,0.998990486379147,0.9826671842396945,0.07593546788702756,0.4834032944392435,3.156903941602488
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,160m,1850000,6.6917,-1692.0,8564.068143458957,0.6157,True,kx3,KX3 / KXAT3,kxat3,24.751134134913343,0.02427431746043726,16.148529726386236,0.25,0.1,2.6199144660181375,False,source_shunt,6.5,2683.0,1.1924669992998767,0.7997430719405472,0.6077203602489752,2.162962133883139,0.008379535931589018,20.76780032435456
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,80m,3550000,14.369,-608.02,518.3289059391636,0.7105,True,kx2,KX2 / KXAT2,kxat2,15.188364340811113,0.1708750099317267,7.673214471817279,0.25,0.1,4.097013279057137,False,source_shunt,1.0,1323.0,0.6722061855796201,0.6308060251094252,0.5403500727297691,2.6732478574117335,0.06052263799789542,12.180821506594127
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,80m,3550000,14.369,-608.02,518.3289059391636,0.7105,True,kx3,KX3 / KXAT3,kxat3,15.188364340811113,0.1708750099317267,7.673214471817279,0.25,0.1,1.3453232204230898,True,source_shunt,0.62,2683.0,0.5646901318384954,0.9783206549347793,0.8590376717314394,0.6598779045706034,0.09621767194386557,10.167451553752997
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,60m,5357000,40.024,11.365,1.3999747282084187,0.8162999999999999,True,kx2,KX2 / KXAT2,kxat2,6.452517417498215,0.5642148551822365,2.485554835143262,0.25,0.1,1.099480704611268,True,load_shunt,3.438,264.0,0.1601223367870602,0.9977548057041983,0.9616379513541046,0.16988405430323744,0.4086070989143732,3.8869409244522983
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,60m,5357000,40.024,11.365,1.3999747282084187,0.8162999999999999,True,kx3,KX3 / KXAT3,kxat3,6.452517417498215,0.5642148551822365,2.485554835143262,0.25,0.1,1.086450762976532,True,load_shunt,3.4999999999999996,264.0,0.16450856392260624,0.9982831933768369,0.9611759668396295,0.17197096793875458,0.40841079826719384,3.8890278380878156
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,40m,7050000,165.91,740.22,69.65616109680009,0.8845999999999999,True,kx2,KX2 / KXAT2,kxat2,5.799449604261717,0.5502520842496083,2.5943830374710064,0.25,0.1,1.1134983378457894,True,source_shunt,0.625,965.0000000000001,0.29845592239820007,0.9971161333040327,0.9308938281768311,0.3109984905768328,0.41803128222571817,3.7879121777119895
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,40m,7050000,165.91,740.22,69.65616109680009,0.8845999999999999,True,kx3,KX3 / KXAT3,kxat3,5.799449604261717,0.5502520842496083,2.5943830374710064,0.25,0.1,1.1363513845151354,True,source_shunt,0.62,975.0,0.30824435896035834,0.9959264436218518,0.9276898990892383,0.32597172079565057,0.4165925117192364,3.8028854079308076
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,40m,7050000,165.91,740.22,69.65616109680009,0.8845999999999999,True,kh1,KH1 / KHATU1,khatu1,5.799449604261717,0.5502520842496083,2.5943830374710064,0.25,0.1,2.8616676285693443,False,source_shunt,0.7,420.0,0.2803056376668547,0.7675901603299395,0.719612726203123,1.4290116484994317,0.3231524600714108,4.905925335634588
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,40m,7050000,165.91,740.22,69.65616109680009,0.8845999999999999,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,5.799449604261717,0.5502520842496083,2.5943830374710064,0.25,0.1,3.152614919656403,False,source_shunt,0.75,367.0,0.2947352477359403,0.7312865702729627,0.6833041731696915,1.65385926885926,0.3068475813399099,5.130772955994417
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,30m,10120000,533.77,-701.13,29.15406485909194,0.9305,True,kx2,KX2 / KXAT2,kxat2,2.891292066359592,0.7167463858087286,1.4463448830444001,0.25,0.1,1.0819679941690707,True,load_shunt,1.063,138.99999999999997,0.10039602695292736,0.9984499685233152,0.9756335018170915,0.10713295069575073,0.6003003465791276,2.216314059072293
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,30m,10120000,533.77,-701.13,29.15406485909194,0.9305,True,kx3,KX3 / KXAT3,kxat3,2.891292066359592,0.7167463858087286,1.4463448830444001,0.25,0.1,1.0842425053166682,True,load_shunt,1.06,138.99999999999997,0.10219934926442818,0.9983663235409336,0.9751467737088314,0.109300117738015,0.6000008662399078,2.2184812261145574
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,30m,10120000,533.77,-701.13,29.15406485909194,0.9305,True,kh1,KH1 / KHATU1,khatu1,2.891292066359592,0.7167463858087286,1.4463448830444001,0.25,0.1,1.2843895901815143,True,load_shunt,1.0499999999999998,120.0,0.07935987656645145,0.9845015935603156,0.9666748858278809,0.1471956421258275,0.5947881739516231,2.25637675050237
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,30m,10120000,533.77,-701.13,29.15406485909194,0.9305,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,2.891292066359592,0.7167463858087286,1.4463448830444001,0.25,0.1,1.5086152031102744,True,load_shunt,0.75,147.0,0.07647910874612329,0.9588934929119252,0.9421552242393629,0.25877539375901293,0.5797014007707348,2.367956502135555
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,20m,14050000,665.0,-1069.8,47.77446801666712,0.9487000000000001,True,kx2,KX2 / KXAT2,kxat2,3.631752985948217,0.5956870019867613,2.24981876192933,0.25,0.1,1.0120629221646806,True,source_shunt,0.625,274.0,0.2231175210480028,0.9999640563699993,0.9498885167424833,0.2232736250551806,0.4952445008629922,3.051803381177688
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,20m,14050000,665.0,-1069.8,47.77446801666712,0.9487000000000001,True,kx3,KX3 / KXAT3,kxat3,3.631752985948217,0.5956870019867613,2.24981876192933,0.25,0.1,1.0183285095954018,True,source_shunt,0.62,274.0,0.2269899764730014,0.9999175348235009,0.9489977586418159,0.2273481329519503,0.4947800852571825,3.0558778890744573
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,20m,14050000,665.0,-1069.8,47.77446801666712,0.9487000000000001,True,kh1,KH1 / KHATU1,khatu1,3.631752985948217,0.5956870019867613,2.24981876192933,0.25,0.1,1.3750884321523913,True,source_shunt,0.7,240.0,0.22964916551616593,0.9750593497437922,0.9248389980157895,0.33933865487158593,0.48218440361999876,3.1678684109940933
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,20m,14050000,665.0,-1069.8,47.77446801666712,0.9487000000000001,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,3.631752985948217,0.5956870019867613,2.24981876192933,0.25,0.1,1.667281926059667,True,source_shunt,0.75,220.0,0.24336899801761325,0.9374134691759233,0.8863276331389226,0.5240571043541261,0.46210568770773225,3.3525868604766336
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,17m,18080000,2329.9,146.67,46.782745795434444,0.9159,True,kx2,KX2 / KXAT2,kxat2,3.2491993321334838,0.5875206492068178,2.3097686492178964,0.25,0.1,1.0698221358379294,True,source_shunt,0.125,256.0,0.11961813914034075,0.998862057796122,0.971725730549926,0.12456297334069265,0.4824084392712838,3.165851032375347
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,17m,18080000,2329.9,146.67,46.782745795434444,0.9159,True,kx3,KX3 / KXAT3,kxat3,3.2491993321334838,0.5875206492068178,2.3097686492178964,0.25,0.1,1.1076441129797683,True,source_shunt,0.12,256.0,0.12395541247545902,0.9973915290332506,0.9693266076817164,0.1352986586503954,0.4812174065733866,3.17658671768505
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,17m,18080000,2329.9,146.67,46.782745795434444,0.9159,True,kh1,KH1 / KHATU1,khatu1,3.2491993321334838,0.5875206492068178,2.3097686492178964,0.25,0.1,2.490461562185648,True,load_shunt,0.0,240.0,0.03426655621332659,0.81766256498273,0.8112364563586446,0.9085254070350635,0.4027343318062254,3.9498134660697177
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,17m,18080000,2329.9,146.67,46.782745795434444,0.9159,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,3.2491993321334838,0.5875206492068178,2.3097686492178964,0.25,0.1,2.4873970383559643,True,load_shunt,0.0,220.0,0.033877756924140426,0.8180923195835045,0.811735500302224,0.9058546025659555,0.4029820797070798,3.9471426616006093
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,15m,21050000,177.8,-190.56,7.793619450490852,0.9164,True,kx2,KX2 / KXAT2,kxat2,2.2686613833382094,0.6708643025790686,1.7336531679217702,0.25,0.1,1.103439124143305,True,load_shunt,0.313,0.0,0.06492653812967915,0.9975817022379103,0.9827788935003419,0.0754417915040592,0.5574110637964974,2.53824415425223
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,15m,21050000,177.8,-190.56,7.793619450490852,0.9164,True,kx3,KX3 / KXAT3,kxat3,2.2686613833382094,0.6708643025790686,1.7336531679217702,0.25,0.1,1.107525748629215,True,source_shunt,0.31,0.0,0.06646164913606045,0.9973969700128253,0.9822496429792135,0.07778120370252176,0.5571108842770265,2.5405835664506933
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,15m,21050000,177.8,-190.56,7.793619450490852,0.9164,True,kh1,KH1 / KHATU1,khatu1,2.2686613833382094,0.6708643025790686,1.7336531679217702,0.25,0.1,1.1092644816663408,True,load_shunt,0.35,0.0,0.06452220874176887,0.9973165349665744,0.9826091378943973,0.0761920140752721,0.5573147820656618,2.5389943768234424
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,15m,21050000,177.8,-190.56,7.793619450490852,0.9164,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,2.2686613833382094,0.6708643025790686,1.7336531679217702,0.25,0.1,2.2686613833382094,True,bypass,0.0,0.0,0.0,0.849356090890475,0.849356090890475,0.7091019446010326,0.48173651804736234,3.171904307349203
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,12m,24910000,1233.3,1378.2,55.491005737927075,0.9270999999999999,True,kx2,KX2 / KXAT2,kxat2,3.4007433281975765,0.4999403537841178,3.010818067992289,0.25,0.1,1.0838304491922954,True,load_shunt,0.438,28.0,0.11117107919910793,0.9983816262442403,0.9731492940604733,0.11820528063697876,0.41612541972242495,3.80775753786514
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,12m,24910000,1233.3,1378.2,55.491005737927075,0.9270999999999999,True,kx3,KX3 / KXAT3,kxat3,3.4007433281975765,0.4999403537841178,3.010818067992289,0.25,0.1,1.1092784614103135,True,load_shunt,0.43,28.0,0.11181227310863703,0.9973158838352868,0.9719669742667344,0.1234849138791111,0.41561985153939424,3.813037171107273
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,10m,28050000,877.14,-1598.1,75.81958981922547,0.9091,True,kx2,KX2 / KXAT2,kxat2,3.8276050084894817,0.4096524171244018,3.875844782739061,0.25,0.1,1.1237731280868433,True,source_shunt,0.125,192.0,0.18144117458912695,0.996603461896861,0.9558247546022058,0.19621726014510396,0.3284017429960167,4.835945465235371
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,10m,28050000,877.14,-1598.1,75.81958981922547,0.9091,True,kx3,KX3 / KXAT3,kxat3,3.8276050084894817,0.4096524171244018,3.875844782739061,0.25,0.1,1.1956857950585846,True,source_shunt,0.12,192.0,0.1849673812300342,0.9920571160412303,0.9506922170748175,0.2196006146533466,0.3266383085778652,4.859328819743613
elevated_tree_feed30_end3_dedicated_angled_37ft_az90_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,29.5,none,6m,50100000,369.99,359.4,14.447987217599033,0.9073,True,kx3,KX3 / KXAT3,kxat3,1.7502529335155168,0.5954351248757428,2.2516554978709533,0.25,0.1,1.0456671255238486,True,load_shunt,0.12,18.0,0.07094789598224382,0.9995016466059017,0.9833060795815736,0.07311275675086207,0.49008801878422564,3.0972591458490233
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,160m,1850000,8.4608,-1531.2,5548.281365569199,0.6768000000000001,True,kx3,KX3 / KXAT3,kxat3,24.441652542547736,0.03647331071659101,14.38024813579878,0.25,0.1,2.7183547514441115,False,source_shunt,6.249999999999999,2683.0,1.2012831469697873,0.7864379833310098,0.5963979832031642,2.2446383383946205,0.013582249456447164,18.67028297388373
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,80m,3550000,20.126,-502.73,254.03810748214147,0.7774,True,kx2,KX2 / KXAT2,kxat2,13.443310710301036,0.265941215641115,5.75214350376667,0.25,0.1,3.7043272623394397,False,source_shunt,0.813,1323.0,0.5326715598563804,0.6695365443903284,0.5922528107569823,2.274928694935878,0.11296328581770189,9.470626835750073
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,80m,3550000,20.126,-502.73,254.03810748214147,0.7774,True,kx3,KX3 / KXAT3,kxat3,13.443310710301036,0.265941215641115,5.75214350376667,0.25,0.1,1.2802640666147551,True,source_shunt,0.36999999999999994,2683.0,0.4127726328912685,0.9848934757704088,0.8955956949006681,0.47888002727417356,0.1708213631453412,7.6745781680883685
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,60m,5357000,59.696,119.05,6.629004019521236,0.8642,True,kx2,KX2 / KXAT2,kxat2,5.2828870165216655,0.6406430087345695,1.9338390889869375,0.25,0.1,1.0613761816410117,True,load_shunt,3.0,149.0,0.1429285758136723,0.9991134867611178,0.9667673255405553,0.14678036147334372,0.49380140004825274,3.0644768307081676
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,60m,5357000,59.696,119.05,6.629004019521236,0.8642,True,kx3,KX3 / KXAT3,kxat3,5.2828870165216655,0.6406430087345695,1.9338390889869375,0.25,0.1,1.0617810026684498,True,load_shunt,3.0,149.0,0.14499732898152687,0.9991021064799898,0.9662959109027714,0.1488985827097404,0.4935606128371099,3.0665950519445646
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,40m,7050000,243.42,893.73,70.68724248635272,0.9107,True,kx2,KX2 / KXAT2,kxat2,5.561225714016008,0.5680958946867599,2.4557834911620855,0.25,0.1,1.0198413469655658,True,source_shunt,0.563,911.0000000000001,0.27691770043267705,0.9999035043386263,0.938137120068637,0.2773367959860754,0.44777857287947215,3.489366921389731
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,40m,7050000,243.42,893.73,70.68724248635272,0.9107,True,kx3,KX3 / KXAT3,kxat3,5.561225714016008,0.5680958946867599,2.4557834911620855,0.25,0.1,1.0148301628971999,True,source_shunt,0.5599999999999999,926.0,0.2872961481719748,0.9999458229996879,0.9359375158779829,0.28753144226861277,0.446728688375042,3.4995615676722682
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,40m,7050000,243.42,893.73,70.68724248635272,0.9107,True,kh1,KH1 / KHATU1,khatu1,5.561225714016008,0.5680958946867599,2.4557834911620855,0.25,0.1,2.7746699656342644,False,source_shunt,0.7,420.0,0.27690049271669603,0.7789567650948906,0.7308416747874216,1.3617669583760534,0.34883519171825533,4.573797083779709
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,40m,7050000,243.42,893.73,70.68724248635272,0.9107,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,5.561225714016008,0.5680958946867599,2.4557834911620855,0.25,0.1,3.1543451432994947,False,source_shunt,0.75,367.0,0.2910127328019858,0.7310785686596989,0.6836955915705173,1.6513722039654042,0.3263320784652826,4.863402329369059
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,30m,10120000,606.28,-411.04,17.725113517801724,0.9114,True,kx2,KX2 / KXAT2,kxat2,1.952511367769883,0.7884124203020924,1.0324654265467688,0.25,0.1,1.0446380661856078,True,load_shunt,0.75,149.0,0.07834773660151853,0.9995233738572901,0.9816534130414784,0.0804181910941906,0.6507597182940517,1.8657933751766596
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,30m,10120000,606.28,-411.04,17.725113517801724,0.9114,True,kx3,KX3 / KXAT3,kxat3,1.952511367769883,0.7884124203020924,1.0324654265467688,0.25,0.1,1.045082127994352,True,load_shunt,0.75,149.0,0.08043617542238155,0.9995140547867306,0.9811723201775704,0.08254712161233244,0.6504407912140551,1.8679223056948013
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,30m,10120000,606.28,-411.04,17.725113517801724,0.9114,True,kh1,KH1 / KHATU1,khatu1,1.952511367769883,0.7884124203020924,1.0324654265467688,0.25,0.1,1.2424278410605152,True,load_shunt,0.7,120.0,0.05747356071777169,0.9883123274882393,0.9753193855858029,0.10853143599987614,0.6465607516649324,1.8939066200823451
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,30m,10120000,606.28,-411.04,17.725113517801724,0.9114,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,1.952511367769883,0.7884124203020924,1.0324654265467688,0.25,0.1,1.0545726417124637,True,load_shunt,0.75,147.0,0.07134992137657961,0.9992944838609296,0.9830112722902519,0.07441502040309819,0.6516598731658989,1.8597902044855676
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,20m,14050000,202.94,-544.91,33.53789281604117,0.9269,True,kx2,KX2 / KXAT2,kxat2,3.6089372282994874,0.5979958345900532,2.233018411300761,0.25,0.1,1.1185411916467562,True,source_shunt,0.375,348.0,0.20716314966258173,0.9968691320398235,0.9504337141080771,0.2207816664801768,0.4860185824184237,3.133471256193914
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,20m,14050000,202.94,-544.91,33.53789281604117,0.9269,True,kx3,KX3 / KXAT3,kxat3,3.6089372282994874,0.5979958345900532,2.233018411300761,0.25,0.1,1.1505062406523583,True,source_shunt,0.36999999999999994,348.0,0.21224026024351944,0.9951019005156113,0.9476403177047082,0.233564703382626,0.4845901371308193,3.146254293096363
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,20m,14050000,202.94,-544.91,33.53789281604117,0.9269,True,kh1,KH1 / KHATU1,khatu1,3.6089372282994874,0.5979958345900532,2.233018411300761,0.25,0.1,1.2817597642470917,True,source_shunt,0.35,360.0,0.1749536831797656,0.9847518163093005,0.9458699367316047,0.24168577808740083,0.48368482617844444,3.1543753678011384
elevated_tree_feed30_end3_dedicated_angled_41ft_az135_none,elevated_tree,30.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,29.5,none,20m,14050000,202.94,-544.91,33.53789281604117,0.9269,True,kh1,KH1 / KHATU1,khatu1_wide_sensitivity,3.6089372282994874,0.5979958345900532,2.233018411300761,0.25,0.1,3.5740455883418267,False,load_shunt,0.0,0.0,0.04262987821971999,0.6833120847690438,0.6766375787064647,1.6964388628251252,0.3460088083286942,4.6091284525388625
