deployment,deployment_label,return_path,return_label,choke_position,ground,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit,device,device_label,atu_profile,atu_profile_status,tuner_loss_envelope,tuner_objective,hardware_loss_envelope,transformer_primary_resistance_ohm,transformer_primary_reactance_ohm,tuner_load_resistance_ohm,tuner_load_reactance_ohm,raw_swr_at_tuner,coax_efficiency,coax_loss_db,transformer_loss_db,choke_loss_db,tuned_input_swr,match_success_swr_2p5,atu_topology,atu_inductance_uH,atu_capacitance_pF,atu_tuner_efficiency,atu_dissipation_loss_db,atu_residual_mismatch_efficiency,atu_transducer_efficiency,atu_total_loss_db,pa_forward_radiating_efficiency,pa_forward_total_loss_db
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx2,KX2 / KXAT2,kxat2,published,optimistic,lowest_loss_swr_2p5,best,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.25,0.1,1.0288871462697797,True,source_shunt,0.063,149.0,0.9927787141450211,0.03147542980379781,0.9997972814461117,0.9925774594797585,0.03235591454544107,0.6627103888190269,1.7867622124319784
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx2,KX2 / KXAT2,kxat2,published,optimistic,lowest_loss_swr_2p5,nominal,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.6,0.2,1.0288871462697797,True,source_shunt,0.063,149.0,0.9927787141450211,0.03147542980379781,0.9997972814461117,0.9925774594797585,0.03235591454544107,0.5974805591508562,2.236762212431978
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx2,KX2 / KXAT2,kxat2,published,optimistic,lowest_loss_swr_2p5,conservative,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,1.2,0.5,1.0288871462697797,True,source_shunt,0.063,149.0,0.9927787141450211,0.03147542980379781,0.9997972814461117,0.9925774594797585,0.03235591454544107,0.48565043129260504,3.136762212431978
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,conservative,best_swr,best,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.25,0.1,1.0227304676144824,True,source_shunt,0.06,149.0,0.970708092562814,0.12911349750839882,0.9998737182161385,0.9705855098132763,0.12966196695893784,0.6480271080582471,1.8840682648454743
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,conservative,best_swr,nominal,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.6,0.2,1.0227304676144824,True,source_shunt,0.06,149.0,0.970708092562814,0.12911349750839882,0.9998737182161385,0.9705855098132763,0.12966196695893784,0.5842425370115722,2.3340682648454742
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,conservative,best_swr,conservative,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,1.2,0.5,1.0227304676144824,True,source_shunt,0.06,149.0,0.970708092562814,0.12911349750839882,0.9998737182161385,0.9705855098132763,0.12966196695893784,0.4748901629241391,3.234068264845474
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,conservative,lowest_loss_swr_2p5,best,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.25,0.1,1.0227304676144824,True,source_shunt,0.06,149.0,0.970708092562814,0.12911349750839882,0.9998737182161385,0.9705855098132763,0.12966196695893784,0.6480271080582471,1.8840682648454743
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,conservative,lowest_loss_swr_2p5,nominal,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.6,0.2,1.0227304676144824,True,source_shunt,0.06,149.0,0.970708092562814,0.12911349750839882,0.9998737182161385,0.9705855098132763,0.12966196695893784,0.5842425370115722,2.3340682648454742
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,conservative,lowest_loss_swr_2p5,conservative,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,1.2,0.5,1.0227304676144824,True,source_shunt,0.06,149.0,0.970708092562814,0.12911349750839882,0.9998737182161385,0.9705855098132763,0.12966196695893784,0.4748901629241391,3.234068264845474
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,nominal,best_swr,best,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.25,0.1,1.013602369169248,True,source_shunt,0.06,149.0,0.9852706481946822,0.06444454911436426,0.9999543667197881,0.9852256870631086,0.06464273645423944,0.6578018591015571,1.8190490343407772
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,nominal,best_swr,nominal,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.6,0.2,1.013602369169248,True,source_shunt,0.06,149.0,0.9852706481946822,0.06444454911436426,0.9999543667197881,0.9852256870631086,0.06464273645423944,0.5930551704295043,2.2690490343407763
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,nominal,best_swr,conservative,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,1.2,0.5,1.013602369169248,True,source_shunt,0.06,149.0,0.9852706481946822,0.06444454911436426,0.9999543667197881,0.9852256870631086,0.06464273645423944,0.4820533402940018,3.1690490343407762
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,nominal,lowest_loss_swr_2p5,best,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.25,0.1,1.013602369169248,True,source_shunt,0.06,149.0,0.9852706481946822,0.06444454911436426,0.9999543667197881,0.9852256870631086,0.06464273645423944,0.6578018591015571,1.8190490343407772
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,nominal,lowest_loss_swr_2p5,nominal,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.6,0.2,1.013602369169248,True,source_shunt,0.06,149.0,0.9852706481946822,0.06444454911436426,0.9999543667197881,0.9852256870631086,0.06464273645423944,0.5930551704295043,2.2690490343407763
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,nominal,lowest_loss_swr_2p5,conservative,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,1.2,0.5,1.013602369169248,True,source_shunt,0.06,149.0,0.9852706481946822,0.06444454911436426,0.9999543667197881,0.9852256870631086,0.06464273645423944,0.4820533402940018,3.1690490343407762
horizontal_10,10 ft low horizontal,dedicated_counterpoise,17 ft dedicated 26-AWG counterpoise; choke at feedpoint,feedpoint,average,15m,21050000,178.17,106.83,4.921956188301988,0.9029,True,kx3,KX3 / KXAT3,kxat3,published,optimistic,best_swr,best,19.796666666666667,11.87,25.15121000089621,17.392971454840552,2.2960215156076003,0.801529880476314,0.9608028281190572,0.25,0.1,1.0129304794395173,True,source_shunt,0.06,149.0,0.9924426276085401,0.032945900894957594,0.9999587359639444,0.9924016754201713,0.03312511202407029,0.662593023749566,1.7875314099106077
